Project_Name,Subproject,Site_ID,Event_ID,Source_ID,Sample_ID,Sample_Alt_Name,Sample_Type,Nucleic_Acids_ID,Storage_Location,Storage_Box,Sample_Collector,Fee,Grant_ID,Date_Billed,Fee_Collected,Date_Collected,Empty,Notes
NIH_Leech_Microbiome,Food,USA,StromaFeed2013,S4dB061113EM,S4dB061113EMa,S4dB061113EMa,Animal,,BPB431,Embed02,McClureE,,,,,2013-06-11,no,
NIH_Leech_Microbiome,Food,USA,StromaFeed2013,S4dB061113EMa,S4dB061113EMac,S4dB061113EMa.c,Crop,,OUT,OUT,McClureE,,,,,2013-06-11,yes,
NIH_Leech_Microbiome,Food,USA,StromaFeed2013,S4dB061113EM,S4dB061113EMb,S4dB061113EMb,Animal,,BPB431,Embed02,McClureE,,,,,2013-06-11,no,
NIH_Leech_Microbiome,Food,USA,StromaFeed2013,S4dB061113EM,S4dB061113EMc,S4dB061113EMc,Animal,,BPB431,Embed02,McClureE,,,,,2013-06-11,no,
NIH_Leech_Microbiome,Deposit,Mix,UChatch2017,A013017EMa,A013017EMa1i,A013017EMa1.i,ILF,,BPB436_-80,D24,McClureE,,,,,2017-01-30,no,
NIH_Leech_Microbiome,Deposit,Mix,UChatch2017,A013017EMa,A013017EMa1u,A013017EMa1.u,Intestinum,,BPB436_-80,D24,McClureE,,,,,2017-01-30,no,
NIH_Leech_Microbiome,Deposit,Mix,UChatch2017,A013017EMa,A013017EMa2i,A013017EMa2.i,ILF,,BPB436_-80,D24,McClureE,,,,,2017-01-30,no,
NIH_Leech_Microbiome,Deposit,Mix,UChatch2017,A013017EMa,A013017EMa2u,A013017EMa2.u,Intestinum,,BPB436_-80,D24,McClureE,,,,,2017-01-30,no,
NIH_Leech_Microbiome,WildCollect,GrotonMA,UnkWild,LMa071817EMa,LMa071817EMai,LMa071817EMa.i,ILF,,OUT,OUT,McClureE,,,,,2017-07-18,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,UnkWild,LMa071817EMb,LMa071817EMbi,LMa071817EMb.i,ILF,,OUT,OUT,McClureE,,,,,2017-07-18,yes,
NIH_Leech_Microbiome,WildCollect,GrotonMA,UnkWild,LMa071817EMc,LMa071817EMcu,LMa071817EMc.u,ILF,,OUT,OUT,McClureE,,,,,2017-07-18,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMa,FAa1dF100913EMai,FAa1dF100913EMa.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-09,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMa,FAa1dF100913EMa1,FAa1dF100913EMa1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMa,FAa1dF100913EMa2,FAa1dF100913EMa2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMa,FAa1dF100913EMa3,FAa1dF100913EMa3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMa,FAa1dF100913EMa4,FAa1dF100913EMa4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMb,FAa1dF100913EMbi,FAa1dF100913EMb.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-09,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMb,FAa1dF100913EMb1,FAa1dF100913EMb1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMb,FAa1dF100913EMb2,FAa1dF100913EMb2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMb,FAa1dF100913EMb3,FAa1dF100913EMb3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMb,FAa1dF100913EMb4,FAa1dF100913EMb4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMc,FAa1dF100913EMci,FAa1dF100913EMc.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-09,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMc,FAa1dF100913EMc1,FAa1dF100913EMc1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMc,FAa1dF100913EMc2,FAa1dF100913EMc2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMc,FAa1dF100913EMc3,FAa1dF100913EMc3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa1dF100913EMc,FAa1dF100913EMc4,FAa1dF100913EMc4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-09,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMa,FAa2dF101013EMai,FAa2dF101013EMa.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-10,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMa,FAa2dF101013EMa1,FAa2dF101013EMa1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMa,FAa2dF101013EMa2,FAa2dF101013EMa2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMa,FAa2dF101013EMa3,FAa2dF101013EMa3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMa,FAa2dF101013EMa4,FAa2dF101013EMa4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMb,FAa2dF101013EMbi,FAa2dF101013EMb.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-10,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMb,FAa2dF101013EMb1,FAa2dF101013EMb1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMb,FAa2dF101013EMb2,FAa2dF101013EMb2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMb,FAa2dF101013EMb3,FAa2dF101013EMb3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMb,FAa2dF101013EMb4,FAa2dF101013EMb4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMc,FAa2dF101013EMci,FAa2dF101013EMc.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-10,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMc,FAa2dF101013EMc1,FAa2dF101013EMc1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMc,FAa2dF101013EMc2,FAa2dF101013EMc2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMc,FAa2dF101013EMc3,FAa2dF101013EMc3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa2dF101013EMc,FAa2dF101013EMc4,FAa2dF101013EMc4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-10,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMa,FAa4dF101213EMa1,FAa4dF101213EMa1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMa,FAa4dF101213EMa2,FAa4dF101213EMa2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMa,FAa4dF101213EMa3,FAa4dF101213EMa3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMa,FAa4dF101213EMa4,FAa4dF101213EMa4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMb,FAa4dF101213EMbi,FAa4dF101213EMb.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-12,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMb,FAa4dF101213EMb1,FAa4dF101213EMb1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMb,FAa4dF101213EMb2,FAa4dF101213EMb2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMb,FAa4dF101213EMb3,FAa4dF101213EMb3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMb,FAa4dF101213EMb4,FAa4dF101213EMb4,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMc,FAa4dF101213EMci,FAa4dF101213EMc.i,ILF,,OUT,OUT,McClureE,,,,,2013-10-12,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMc,FAa4dF101213EMc1,FAa4dF101213EMc1,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMc,FAa4dF101213EMc2,FAa4dF101213EMc2,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2013,FAa4dF101213EMc,FAa4dF101213EMc3,FAa4dF101213EMc3,Anterior,,BPB431,Embed03,McClureE,,,,,2013-10-12,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMai,UAa2dF110314EMa.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-03,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa1,UAa2dF110314EMa1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa2a,UAa2dF110314EMa2a,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa2b,UAa2dF110314EMa2b,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa3,UAa2dF110314EMa3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa4,UAa2dF110314EMa4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa6,UAa2dF110314EMa6,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMa,UAa2dF110314EMa7,UAa2dF110314EMa7,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMb,UAa2dF110314EMbi,UAa2dF110314EMb.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-03,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMb,UAa2dF110314EMb1,UAa2dF110314EMb1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMb,UAa2dF110314EMb2,UAa2dF110314EMb2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMc,UAa2dF110314EMci,UAa2dF110314EMc.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-03,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMc,UAa2dF110314EMc1,UAa2dF110314EMc1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMc,UAa2dF110314EMc2,UAa2dF110314EMc2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMc,UAa2dF110314EMc3,UAa2dF110314EMc3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa2dF110314EMc,UAa2dF110314EMc4,UAa2dF110314EMc4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-03,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMai,UAa4dF110514EMa.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-05,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMau,UAa4dF110514EMa.u,Intestinum,,OUT,OUT,McClureE,,,,,2014-11-05,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMa1,UAa4dF110514EMa1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMa2a,UAa4dF110514EMa2a,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMa2b,UAa4dF110514EMa2b,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMa3,UAa4dF110514EMa3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMa,UAa4dF110514EMa4,UAa4dF110514EMa4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMbi,UAa4dF110514EMb.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-05,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMbu,UAa4dF110514EMb.u,Intestinum,,BPB436_-80,D13,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMb1,UAa4dF110514EMb1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMb2,UAa4dF110514EMb2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMb3,UAa4dF110514EMb3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMb4,UAa4dF110514EMb4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMb,UAa4dF110514EMb6,UAa4dF110514EMb6,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMci,UAa4dF110514EMc.i,ILF,,BPB436_-80,D13,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMcu,UAa4dF110514EMc.u,Intestinum,,OUT,OUT,McClureE,,,,,2014-11-05,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMc1,UAa4dF110514EMc1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMc2,UAa4dF110514EMc2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMc3,UAa4dF110514EMc3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa4dF110514EMc,UAa4dF110514EMc4,UAa4dF110514EMc4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-05,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMai,UAa7dF110814EMa.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-08,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMau,UAa7dF110814EMa.u,Intestinum,,BPB436_-80,D13,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa1,UAa7dF110814EMa1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa2,UAa7dF110814EMa2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa3,UAa7dF110814EMa3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa4,UAa7dF110814EMa4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa5,UAa7dF110814EMa5,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa6,UAa7dF110814EMa6,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMa,UAa7dF110814EMa7,UAa7dF110814EMa7,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMbi,UAa7dF110814EMb.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-08,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMbu,UAa7dF110814EMb.u,Intestinum,,BPB436_-80,D13,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMb1,UAa7dF110814EMb1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMb2,UAa7dF110814EMb2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMb3,UAa7dF110814EMb3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMb4,UAa7dF110814EMb4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMb,UAa7dF110814EMb5,UAa7dF110814EMb5,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMci,UAa7dF110814EMc.i,ILF,,OUT,OUT,McClureE,,,,,2014-11-08,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMcu,UAa7dF110814EMc.u,Intestinum,,BPB436_-80,D13,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMc1,UAa7dF110814EMc1,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMc2,UAa7dF110814EMc2,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMc3,UAa7dF110814EMc3,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMc4,UAa7dF110814EMc4,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2014,UAa7dF110814EMc,UAa7dF110814EMc5,UAa7dF110814EMc5,Anterior,,BPB431,Embed04,McClureE,,,,,2014-11-08,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMai,FAa2d2F022115EMa.i,ILF,,OUT,OUT,McClureE,,,,,2015-02-21,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMau,FAa2d2F022115EMa.u,Intestinum,,BPB436_-80,D11,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa1,FAa2d2F022115EMa1,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa2,FAa2d2F022115EMa2,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa3,FAa2d2F022115EMa3,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa4,FAa2d2F022115EMa4,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa5,FAa2d2F022115EMa5,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa6,FAa2d2F022115EMa6,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMa,FAa2d2F022115EMa7,FAa2d2F022115EMa7,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMbi,FAa2d2F022115EMb.i,ILF,,OUT,OUT,McClureE,,,,,2015-02-21,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMbu,FAa2d2F022115EMb.u,Intestinum,,BPB436_-80,D11,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMb1,FAa2d2F022115EMb1,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMb2,FAa2d2F022115EMb2,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMb3,FAa2d2F022115EMb3,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMb,FAa2d2F022115EMb5,FAa2d2F022115EMb5,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMc,FAa2d2F022115EMci,FAa2d2F022115EMc.i,ILF,,OUT,OUT,McClureE,,,,,2015-02-21,yes,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMc,FAa2d2F022115EMcu,FAa2d2F022115EMc.u,Intestinum,,BPB436_-80,D11,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMc,FAa2d2F022115EMc1,FAa2d2F022115EMc1,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMc,FAa2d2F022115EMc2,FAa2d2F022115EMc2,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
NIH_Leech_Microbiome,EnvInteract,USA,USAadult2015,FAa2d2F022115EMc,FAa2d2F022115EMc3,FAa2d2F022115EMc3,Anterior,,BPB431,Embed01,McClureE,,,,,2015-02-21,no,
